,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,puzzle,astar_f_close_list,wstar100_f_close_list,wstar10_f_close_list,wstar5_f_close_list,wstar2_5_f_close_list,wstar3_f_close_list,wstar2_f_close_list,wstar1_5_f_close_list,wstar1_1_f_close_list,y_star3_f_close_list,maor_f_close_list,maor2_f_close_list,astar_f_len,wstar100_f_len,wstar10_f_len,wstar5_f_len,wstar2_5_f_len,wstar3_f_len,wstar2_f_len,wstar1_5_f_len,wstar1_1_f_len,y_star3_f_len,maor_f_len,maor2_f_len
373,373,373.0,373.0,373.0,"(7, 3, 8, 5, 1, 2, 4, 6, '_')",694.0,679.0,424.0,555.0,743.0,1419.0,524.0,296.0,365.0,693.0,429.0,419.0,20.0,56.0,42.0,42.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
374,374,374.0,374.0,374.0,"(2, 5, 6, 4, 8, 1, 3, 7, '_')",4180.0,836.0,806.0,1899.0,823.0,530.0,2004.0,2595.0,4070.0,3803.0,4077.0,4000.0,24.0,46.0,46.0,42.0,28.0,28.0,26.0,26.0,24.0,24.0,24.0,24.0
375,375,375.0,375.0,375.0,"(1, 3, 4, 6, 5, 8, 7, 2, '_')",1233.0,699.0,864.0,199.0,294.0,259.0,368.0,371.0,470.0,820.0,831.0,557.0,20.0,46.0,36.0,24.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
376,376,376.0,376.0,376.0,"(8, 6, 4, 7, 2, 3, 5, 1, '_')",2520.0,507.0,557.0,587.0,563.0,1213.0,330.0,1228.0,1231.0,1693.0,1901.0,1892.0,24.0,58.0,58.0,44.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
377,377,377.0,377.0,377.0,"(1, 3, 4, 8, 6, 5, 7, 2, '_')",1365.0,208.0,192.0,147.0,113.0,113.0,140.0,289.0,548.0,699.0,820.0,790.0,20.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
378,378,378.0,378.0,378.0,"(1, 3, 6, 2, 4, 5, 7, 8, '_')",973.0,501.0,423.0,577.0,343.0,343.0,475.0,561.0,591.0,764.0,742.0,573.0,18.0,22.0,22.0,22.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
379,379,379.0,379.0,379.0,"(4, 5, 1, 3, 2, 6, 8, 7, '_')",2506.0,855.0,609.0,852.0,408.0,414.0,465.0,702.0,1083.0,1438.0,2117.0,1190.0,22.0,68.0,34.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
380,380,380.0,380.0,380.0,"(7, 8, 4, 5, 3, 2, 6, 1, '_')",1470.0,721.0,833.0,526.0,765.0,863.0,711.0,272.0,616.0,1115.0,614.0,670.0,24.0,54.0,54.0,42.0,32.0,32.0,26.0,26.0,24.0,24.0,24.0,24.0
381,381,381.0,381.0,381.0,"(3, 2, 6, 1, 7, 8, 4, 5, '_')",152.0,658.0,685.0,977.0,509.0,692.0,272.0,182.0,153.0,113.0,153.0,132.0,14.0,30.0,30.0,32.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
382,382,382.0,382.0,382.0,"(4, 5, 2, 7, 8, 1, 6, 3, '_')",933.0,248.0,239.0,162.0,678.0,490.0,853.0,983.0,739.0,580.0,739.0,767.0,20.0,24.0,24.0,24.0,24.0,24.0,24.0,20.0,20.0,20.0,20.0,20.0
383,383,383.0,383.0,383.0,"(8, 2, 3, 1, 5, 6, 7, 4, '_')",673.0,707.0,233.0,263.0,772.0,691.0,619.0,530.0,509.0,424.0,509.0,528.0,18.0,38.0,24.0,24.0,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0
384,384,384.0,384.0,384.0,"(7, 1, 3, 2, 4, 8, 6, 5, '_')",194.0,156.0,155.0,181.0,135.0,136.0,133.0,171.0,166.0,141.0,181.0,165.0,16.0,26.0,26.0,26.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0
385,385,385.0,385.0,385.0,"(4, 7, 5, 8, 2, 1, 3, 6, '_')",2856.0,601.0,839.0,781.0,995.0,1148.0,847.0,1462.0,1762.0,1623.0,2248.0,1131.0,24.0,48.0,44.0,34.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
386,386,386.0,386.0,386.0,"(2, 4, 8, 1, 6, 7, 3, 5, '_')",7732.0,270.0,298.0,414.0,521.0,382.0,670.0,1703.0,2931.0,2936.0,7239.0,3644.0,26.0,46.0,46.0,28.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
387,387,387.0,387.0,387.0,"(1, 6, 2, 8, 7, 3, 5, 4, '_')",585.0,72.0,72.0,72.0,79.0,79.0,94.0,137.0,203.0,244.0,255.0,229.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
388,388,388.0,388.0,388.0,"(6, 4, 5, 7, 2, 8, 3, 1, '_')",958.0,288.0,205.0,171.0,952.0,523.0,712.0,192.0,261.0,650.0,472.0,301.0,22.0,34.0,34.0,34.0,34.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0
389,389,389.0,389.0,389.0,"(8, 2, 7, 6, 3, 5, 1, 4, '_')",5996.0,983.0,820.0,349.0,471.0,188.0,453.0,1165.0,2187.0,3602.0,5323.0,2580.0,26.0,68.0,48.0,40.0,26.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0
390,390,390.0,390.0,390.0,"(2, 3, 1, 5, 4, 7, 6, 8, '_')",4327.0,431.0,430.0,399.0,1108.0,664.0,2202.0,2325.0,2339.0,2052.0,3993.0,3096.0,24.0,54.0,54.0,38.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0
391,391,391.0,391.0,391.0,"(8, 7, 1, 2, 3, 6, 5, 4, '_')",1461.0,89.0,89.0,89.0,311.0,390.0,260.0,623.0,604.0,1317.0,1022.0,627.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
392,392,392.0,392.0,392.0,"(2, 4, 6, 3, 5, 1, 7, 8, '_')",198.0,700.0,684.0,398.0,366.0,511.0,217.0,181.0,162.0,151.0,167.0,159.0,16.0,34.0,26.0,26.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
393,393,393.0,393.0,393.0,"(1, 5, 3, 2, 8, 4, 7, 6, '_')",390.0,246.0,172.0,152.0,179.0,179.0,190.0,210.0,210.0,318.0,209.0,246.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
394,394,394.0,394.0,394.0,"(8, 5, 4, 1, 7, 3, 2, 6, '_')",482.0,564.0,628.0,1484.0,301.0,342.0,294.0,354.0,283.0,438.0,293.0,285.0,20.0,40.0,40.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
395,395,395.0,395.0,395.0,"(1, 6, 3, 7, 2, 5, 8, 4, '_')",748.0,597.0,705.0,391.0,503.0,498.0,580.0,576.0,578.0,403.0,577.0,529.0,18.0,36.0,28.0,22.0,22.0,22.0,18.0,18.0,18.0,18.0,18.0,18.0
396,396,396.0,396.0,396.0,"(3, 7, 1, 2, 5, 4, 6, 8, '_')",6684.0,674.0,1188.0,807.0,1363.0,943.0,3836.0,3745.0,3596.0,6008.0,6019.0,4799.0,26.0,54.0,46.0,42.0,32.0,32.0,26.0,26.0,26.0,26.0,26.0,26.0
397,397,397.0,397.0,397.0,"(3, 1, 8, 7, 2, 4, 6, 5, '_')",432.0,671.0,1526.0,834.0,1233.0,552.0,982.0,428.0,347.0,279.0,367.0,377.0,20.0,58.0,52.0,38.0,30.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0
398,398,398.0,398.0,398.0,"(6, 5, 7, 3, 4, 8, 2, 1, '_')",993.0,285.0,195.0,172.0,304.0,385.0,289.0,462.0,498.0,614.0,498.0,550.0,24.0,32.0,32.0,32.0,28.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0
399,399,399.0,399.0,399.0,"(5, 8, 2, 3, 4, 6, 1, 7, '_')",312.0,54.0,54.0,54.0,54.0,54.0,120.0,162.0,154.0,155.0,161.0,153.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
400,400,400.0,400.0,400.0,"(8, 1, 4, 7, 3, 5, 6, 2, '_')",1239.0,675.0,686.0,446.0,210.0,219.0,233.0,489.0,567.0,1042.0,692.0,534.0,22.0,40.0,42.0,26.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0
401,401,401.0,401.0,401.0,"(7, 8, 4, 6, 1, 5, 3, 2, '_')",2912.0,336.0,323.0,704.0,665.0,863.0,1148.0,404.0,2120.0,2360.0,2172.0,2254.0,26.0,44.0,44.0,44.0,30.0,30.0,28.0,28.0,26.0,26.0,26.0,26.0
402,402,402.0,402.0,402.0,"(4, 8, 1, 2, 3, 7, 6, 5, '_')",1047.0,255.0,285.0,159.0,122.0,122.0,137.0,183.0,373.0,476.0,643.0,619.0,22.0,42.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
403,403,403.0,403.0,403.0,"(3, 6, 2, 8, 5, 7, 4, 1, '_')",3830.0,841.0,803.0,1065.0,970.0,953.0,1420.0,1819.0,2020.0,1551.0,3321.0,2022.0,24.0,48.0,48.0,38.0,28.0,26.0,28.0,24.0,24.0,24.0,24.0,24.0
404,404,404.0,404.0,404.0,"(2, 7, 6, 1, 3, 8, 4, 5, '_')",510.0,732.0,713.0,886.0,247.0,298.0,198.0,361.0,432.0,396.0,432.0,466.0,18.0,34.0,34.0,28.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0
405,405,405.0,405.0,405.0,"(2, 5, 6, 3, 8, 1, 7, 4, '_')",5125.0,688.0,670.0,553.0,840.0,626.0,1056.0,1655.0,2139.0,2550.0,4717.0,3603.0,24.0,50.0,36.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
406,406,406.0,406.0,406.0,"(2, 5, 1, 6, 7, 8, 3, 4, '_')",7217.0,780.0,1095.0,743.0,2883.0,1955.0,2782.0,2888.0,3523.0,4465.0,6503.0,4181.0,26.0,44.0,50.0,40.0,32.0,38.0,26.0,28.0,26.0,26.0,26.0,26.0
407,407,407.0,407.0,407.0,"(5, 7, 1, 6, 2, 4, 8, 3, '_')",2694.0,628.0,549.0,1324.0,1911.0,1767.0,2116.0,578.0,979.0,998.0,2148.0,1970.0,24.0,40.0,40.0,42.0,34.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
408,408,408.0,408.0,408.0,"(7, 6, 2, 1, 8, 5, 4, 3, '_')",2182.0,960.0,662.0,463.0,460.0,458.0,554.0,979.0,1060.0,1092.0,1620.0,1488.0,22.0,64.0,34.0,30.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
409,409,409.0,409.0,409.0,"(1, 5, 8, 2, 7, 6, 4, 3, '_')",2354.0,216.0,221.0,261.0,997.0,833.0,755.0,959.0,1005.0,1401.0,1961.0,1122.0,22.0,38.0,38.0,28.0,24.0,28.0,22.0,22.0,22.0,22.0,22.0,22.0
410,410,410.0,410.0,410.0,"(5, 8, 3, 6, 2, 7, 1, 4, '_')",3803.0,114.0,114.0,113.0,129.0,129.0,371.0,539.0,1371.0,1925.0,3113.0,1423.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
411,411,411.0,411.0,411.0,"(5, 7, 1, 6, 3, 2, 8, 4, '_')",3171.0,124.0,124.0,126.0,236.0,202.0,350.0,775.0,1280.0,2636.0,2857.0,2134.0,24.0,28.0,28.0,28.0,28.0,28.0,26.0,26.0,24.0,24.0,24.0,24.0
412,412,412.0,412.0,412.0,"(6, 5, 2, 8, 4, 3, 7, 1, '_')",9825.0,367.0,509.0,451.0,693.0,1152.0,1938.0,2624.0,3783.0,7158.0,9479.0,4196.0,26.0,50.0,50.0,38.0,30.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0
413,413,413.0,413.0,413.0,"(3, 7, 5, 4, 8, 1, 6, 2, '_')",2331.0,679.0,595.0,464.0,676.0,425.0,678.0,1309.0,1407.0,908.0,1463.0,869.0,24.0,46.0,36.0,30.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
414,414,414.0,414.0,414.0,"(4, 6, 5, 3, 7, 1, 2, 8, '_')",1214.0,929.0,1114.0,550.0,327.0,494.0,226.0,221.0,507.0,973.0,836.0,772.0,22.0,60.0,50.0,36.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
415,415,415.0,415.0,415.0,"(1, 8, 3, 4, 2, 5, 6, 7, '_')",1236.0,246.0,432.0,328.0,1505.0,1445.0,1633.0,1148.0,1191.0,756.0,1195.0,1160.0,20.0,38.0,38.0,28.0,26.0,24.0,26.0,22.0,20.0,20.0,20.0,20.0
416,416,416.0,416.0,416.0,"(6, 3, 1, 2, 8, 7, 4, 5, '_')",4332.0,496.0,546.0,568.0,2115.0,2176.0,3688.0,3716.0,3384.0,2630.0,3980.0,1863.0,24.0,54.0,54.0,40.0,28.0,28.0,26.0,26.0,24.0,24.0,24.0,24.0
417,417,417.0,417.0,417.0,"(5, 8, 6, 3, 7, 1, 4, 2, '_')",7214.0,297.0,298.0,649.0,336.0,377.0,766.0,1035.0,2618.0,4017.0,6465.0,3270.0,26.0,56.0,56.0,40.0,30.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0
418,418,418.0,418.0,418.0,"(4, 8, 7, 1, 6, 2, 5, 3, '_')",1102.0,723.0,1094.0,1127.0,141.0,153.0,123.0,97.0,289.0,744.0,501.0,457.0,22.0,62.0,52.0,44.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
419,419,419.0,419.0,419.0,"(2, 6, 7, 1, 3, 5, 4, 8, '_')",194.0,230.0,199.0,180.0,423.0,274.0,156.0,132.0,132.0,91.0,132.0,103.0,16.0,26.0,26.0,26.0,22.0,26.0,16.0,16.0,16.0,16.0,16.0,16.0
420,420,420.0,420.0,420.0,"(4, 6, 2, 5, 7, 1, 3, 8, '_')",449.0,479.0,349.0,409.0,402.0,507.0,295.0,188.0,241.0,250.0,246.0,203.0,20.0,32.0,32.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
421,421,421.0,421.0,421.0,"(1, 6, 4, 5, 2, 8, 3, 7, '_')",652.0,660.0,574.0,221.0,145.0,145.0,155.0,242.0,270.0,293.0,326.0,281.0,20.0,40.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
422,422,422.0,422.0,422.0,"(7, 2, 6, 4, 1, 5, 3, 8, '_')",2120.0,874.0,792.0,197.0,285.0,261.0,745.0,894.0,1277.0,1562.0,1564.0,1208.0,22.0,54.0,50.0,26.0,26.0,26.0,24.0,24.0,22.0,22.0,22.0,22.0
423,423,423.0,423.0,423.0,"(4, 1, 3, 2, 8, 5, 7, 6, '_')",29.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
424,424,424.0,424.0,424.0,"(3, 1, 8, 7, 4, 5, 6, 2, '_')",1208.0,685.0,426.0,889.0,768.0,546.0,1398.0,911.0,1010.0,757.0,1035.0,1079.0,22.0,58.0,44.0,38.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0
425,425,425.0,425.0,425.0,"(6, 1, 7, 3, 5, 8, 2, 4, '_')",5666.0,718.0,654.0,616.0,726.0,631.0,1568.0,1643.0,1758.0,2057.0,4473.0,2198.0,26.0,62.0,54.0,44.0,30.0,30.0,32.0,26.0,26.0,26.0,26.0,26.0
426,426,426.0,426.0,426.0,"(1, 7, 4, 6, 5, 8, 2, 3, '_')",6749.0,599.0,670.0,2457.0,836.0,1182.0,3803.0,2206.0,2316.0,2883.0,6209.0,3475.0,26.0,44.0,44.0,44.0,34.0,34.0,26.0,26.0,26.0,26.0,26.0,26.0
427,427,427.0,427.0,427.0,"(4, 5, 1, 2, 7, 6, 8, 3, '_')",2455.0,887.0,472.0,589.0,543.0,461.0,971.0,1642.0,2041.0,2166.0,2050.0,1138.0,22.0,52.0,34.0,26.0,26.0,26.0,24.0,24.0,22.0,22.0,22.0,22.0
428,428,428.0,428.0,428.0,"(2, 1, 3, 5, 8, 6, 4, 7, '_')",900.0,771.0,620.0,927.0,1038.0,1038.0,729.0,697.0,696.0,484.0,695.0,734.0,18.0,34.0,26.0,22.0,22.0,22.0,18.0,18.0,18.0,18.0,18.0,18.0
429,429,429.0,429.0,429.0,"(1, 4, 8, 6, 5, 7, 2, 3, '_')",6716.0,611.0,661.0,618.0,1139.0,939.0,1473.0,2679.0,3171.0,3511.0,6221.0,3789.0,26.0,58.0,58.0,30.0,30.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0
430,430,430.0,430.0,430.0,"(1, 3, 2, 8, 4, 7, 6, 5, '_')",1124.0,720.0,857.0,810.0,1219.0,1288.0,1002.0,859.0,820.0,648.0,834.0,850.0,20.0,44.0,44.0,28.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
431,431,431.0,431.0,431.0,"(7, 4, 6, 5, 8, 1, 3, 2, '_')",688.0,259.0,315.0,332.0,535.0,674.0,328.0,287.0,257.0,485.0,264.0,267.0,22.0,52.0,52.0,42.0,28.0,28.0,26.0,22.0,22.0,22.0,22.0,22.0
432,432,432.0,432.0,432.0,"(8, 6, 5, 2, 4, 1, 7, 3, '_')",8765.0,813.0,757.0,951.0,1252.0,918.0,1801.0,3349.0,3453.0,3936.0,8143.0,7582.0,26.0,46.0,44.0,40.0,32.0,32.0,30.0,26.0,26.0,26.0,26.0,26.0
433,433,433.0,433.0,433.0,"(1, 4, 2, 6, 7, 3, 5, 8, '_')",658.0,769.0,282.0,413.0,504.0,527.0,393.0,363.0,363.0,402.0,377.0,380.0,18.0,38.0,26.0,26.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
434,434,434.0,434.0,434.0,"(1, 8, 7, 6, 4, 2, 5, 3, '_')",757.0,268.0,279.0,416.0,545.0,401.0,405.0,230.0,253.0,394.0,428.0,299.0,22.0,40.0,40.0,30.0,30.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0
435,435,435.0,435.0,435.0,"(6, 4, 5, 1, 3, 7, 8, 2, '_')",9778.0,696.0,510.0,884.0,2701.0,3129.0,5564.0,5016.0,6829.0,7452.0,9215.0,6666.0,26.0,38.0,34.0,34.0,32.0,34.0,32.0,28.0,26.0,26.0,26.0,26.0
436,436,436.0,436.0,436.0,"(1, 3, 4, 7, 5, 6, 8, 2, '_')",327.0,278.0,174.0,189.0,375.0,354.0,399.0,306.0,277.0,220.0,277.0,312.0,16.0,22.0,22.0,22.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0
437,437,437.0,437.0,437.0,"(7, 1, 2, 5, 6, 8, 3, 4, '_')",274.0,67.0,67.0,67.0,74.0,74.0,74.0,76.0,119.0,171.0,137.0,114.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
438,438,438.0,438.0,438.0,"(6, 3, 8, 7, 1, 5, 2, 4, '_')",379.0,684.0,684.0,1090.0,380.0,411.0,316.0,531.0,330.0,207.0,334.0,268.0,20.0,40.0,42.0,30.0,30.0,30.0,24.0,20.0,20.0,20.0,20.0,20.0
439,439,439.0,439.0,439.0,"(2, 3, 6, 4, 8, 5, 1, 7, '_')",158.0,543.0,305.0,455.0,380.0,474.0,235.0,164.0,140.0,112.0,140.0,140.0,14.0,34.0,24.0,24.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
440,440,440.0,440.0,440.0,"(7, 4, 3, 5, 8, 1, 2, 6, '_')",320.0,651.0,279.0,186.0,220.0,192.0,189.0,151.0,146.0,293.0,148.0,134.0,18.0,46.0,28.0,24.0,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0
441,441,441.0,441.0,441.0,"(6, 7, 4, 2, 3, 8, 5, 1, '_')",197.0,383.0,806.0,381.0,155.0,199.0,114.0,130.0,107.0,107.0,114.0,107.0,20.0,58.0,48.0,44.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
442,442,442.0,442.0,442.0,"(4, 6, 1, 3, 5, 8, 7, 2, '_')",354.0,498.0,548.0,85.0,81.0,81.0,82.0,87.0,130.0,172.0,149.0,130.0,18.0,52.0,52.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
443,443,443.0,443.0,443.0,"(8, 1, 5, 7, 3, 6, 4, 2, '_')",2193.0,483.0,505.0,453.0,511.0,669.0,1261.0,3148.0,2082.0,1900.0,2092.0,2138.0,22.0,34.0,34.0,30.0,26.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0
444,444,444.0,444.0,444.0,"(1, 4, 3, 5, 7, 8, 2, 6, '_')",2900.0,546.0,881.0,1219.0,1170.0,1178.0,1380.0,1555.0,1627.0,2686.0,2502.0,1831.0,22.0,36.0,36.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
445,445,445.0,445.0,445.0,"(8, 7, 1, 6, 5, 3, 4, 2, '_')",2895.0,739.0,605.0,218.0,402.0,364.0,741.0,966.0,1270.0,1679.0,2239.0,1892.0,24.0,48.0,38.0,30.0,24.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
446,446,446.0,446.0,446.0,"(7, 2, 3, 1, 5, 6, 4, 8, '_')",436.0,561.0,445.0,246.0,196.0,196.0,182.0,213.0,213.0,279.0,230.0,213.0,16.0,26.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
447,447,447.0,447.0,447.0,"(6, 4, 7, 5, 2, 1, 3, 8, '_')",10152.0,508.0,386.0,307.0,287.0,290.0,892.0,741.0,3386.0,5561.0,8201.0,5510.0,28.0,40.0,40.0,32.0,32.0,32.0,32.0,30.0,28.0,28.0,28.0,28.0
448,448,448.0,448.0,448.0,"(5, 7, 3, 2, 4, 1, 8, 6, '_')",2020.0,279.0,189.0,163.0,375.0,187.0,304.0,422.0,840.0,1109.0,1596.0,900.0,22.0,26.0,26.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
449,449,449.0,449.0,449.0,"(5, 7, 4, 1, 8, 2, 6, 3, '_')",861.0,188.0,252.0,428.0,984.0,771.0,870.0,725.0,778.0,499.0,797.0,778.0,22.0,34.0,34.0,34.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0
450,450,450.0,450.0,450.0,"(2, 4, 7, 3, 1, 5, 6, 8, '_')",16894.0,233.0,233.0,219.0,1597.0,859.0,3919.0,5063.0,6971.0,8910.0,16374.0,7116.0,28.0,32.0,32.0,32.0,32.0,32.0,32.0,28.0,28.0,28.0,28.0,28.0
451,451,451.0,451.0,451.0,"(4, 7, 6, 8, 2, 3, 1, 5, '_')",4617.0,739.0,1031.0,1042.0,757.0,746.0,1279.0,1792.0,2155.0,2353.0,4286.0,3587.0,24.0,58.0,48.0,44.0,24.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
452,452,452.0,452.0,452.0,"(7, 2, 6, 1, 4, 5, 8, 3, '_')",1163.0,316.0,1006.0,1197.0,525.0,582.0,840.0,703.0,709.0,1078.0,848.0,532.0,20.0,40.0,48.0,36.0,26.0,26.0,24.0,20.0,20.0,20.0,20.0,20.0
453,453,453.0,453.0,453.0,"(1, 7, 5, 8, 2, 3, 4, 6, '_')",216.0,115.0,115.0,117.0,217.0,194.0,538.0,264.0,203.0,98.0,203.0,203.0,16.0,24.0,24.0,24.0,24.0,24.0,16.0,16.0,16.0,16.0,16.0,16.0
454,454,454.0,454.0,454.0,"(4, 3, 1, 2, 6, 5, 7, 8, '_')",1533.0,653.0,233.0,212.0,974.0,486.0,1298.0,1169.0,1092.0,792.0,1093.0,1220.0,20.0,46.0,26.0,26.0,26.0,26.0,20.0,20.0,20.0,20.0,20.0,20.0
455,455,455.0,455.0,455.0,"(5, 8, 1, 4, 2, 3, 6, 7, '_')",642.0,453.0,502.0,981.0,79.0,79.0,211.0,284.0,270.0,438.0,269.0,278.0,20.0,50.0,50.0,40.0,20.0,20.0,22.0,20.0,20.0,20.0,20.0,20.0
456,456,456.0,456.0,456.0,"(7, 3, 4, 2, 8, 1, 5, 6, '_')",166.0,62.0,62.0,62.0,62.0,62.0,62.0,69.0,71.0,78.0,79.0,71.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
457,457,457.0,457.0,457.0,"(8, 7, 2, 6, 5, 4, 3, 1, '_')",3302.0,344.0,332.0,137.0,98.0,98.0,97.0,1330.0,994.0,1620.0,2102.0,1047.0,26.0,38.0,30.0,30.0,30.0,30.0,30.0,30.0,26.0,26.0,26.0,26.0
458,458,458.0,458.0,458.0,"(3, 5, 1, 4, 8, 7, 6, 2, '_')",2714.0,667.0,583.0,452.0,514.0,548.0,715.0,1150.0,1287.0,2404.0,2089.0,1678.0,24.0,44.0,34.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
459,459,459.0,459.0,459.0,"(3, 4, 1, 6, 7, 5, 8, 2, '_')",3011.0,895.0,691.0,490.0,1382.0,566.0,2395.0,1994.0,1862.0,1216.0,2382.0,1478.0,24.0,68.0,54.0,44.0,28.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0
460,460,460.0,460.0,460.0,"(7, 1, 3, 2, 8, 5, 6, 4, '_')",150.0,156.0,153.0,282.0,334.0,322.0,290.0,163.0,110.0,84.0,125.0,103.0,16.0,28.0,28.0,26.0,26.0,26.0,16.0,16.0,16.0,16.0,16.0,16.0
461,461,461.0,461.0,461.0,"(6, 8, 5, 7, 2, 1, 3, 4, '_')",4038.0,770.0,819.0,418.0,1517.0,1254.0,3242.0,1743.0,1965.0,2651.0,2857.0,1520.0,26.0,58.0,60.0,44.0,38.0,40.0,30.0,26.0,26.0,26.0,26.0,26.0
462,462,462.0,462.0,462.0,"(8, 3, 6, 5, 4, 2, 7, 1, '_')",9685.0,691.0,1644.0,289.0,421.0,256.0,1223.0,2221.0,4043.0,8467.0,9444.0,5598.0,26.0,52.0,58.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0
463,463,463.0,463.0,463.0,"(6, 5, 3, 1, 2, 8, 7, 4, '_')",3056.0,659.0,679.0,818.0,436.0,437.0,628.0,1078.0,1426.0,2419.0,2602.0,2263.0,22.0,34.0,36.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
464,464,464.0,464.0,464.0,"(8, 2, 3, 5, 4, 7, 1, 6, '_')",918.0,270.0,325.0,314.0,453.0,470.0,247.0,202.0,298.0,396.0,433.0,342.0,20.0,42.0,42.0,32.0,22.0,28.0,20.0,20.0,20.0,20.0,20.0,20.0
465,465,465.0,465.0,465.0,"(4, 7, 6, 1, 3, 5, 2, 8, '_')",11353.0,228.0,213.0,168.0,172.0,127.0,590.0,2223.0,5026.0,9634.0,11236.0,8500.0,26.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
466,466,466.0,466.0,466.0,"(6, 1, 3, 2, 7, 5, 8, 4, '_')",1006.0,261.0,264.0,351.0,304.0,286.0,403.0,495.0,578.0,560.0,630.0,550.0,20.0,34.0,34.0,28.0,26.0,26.0,22.0,20.0,20.0,20.0,20.0,20.0
